continent,location,year,month,cases,deaths,icu,hosp,vax,population,median_age,aged_65_older,aged_70_older,gdp,life,hdi
Asia,Philippines,2021,7,418638.447,29.057,0.0,0.0,70.64,111046910,25.2,4.803,2.661,7599.188,71.23,0.718
Asia,Philippines,2021,8,493188.23,50.059,0.0,0.0,143.52,111046910,25.2,4.803,2.661,7599.188,71.23,0.718
Asia,Philippines,2021,9,618232.313,43.639,0.0,0.0,292.25,111046910,25.2,4.803,2.661,7599.188,71.23,0.718
Asia,Philippines,2021,10,753478.23,43.925,0.0,0.0,460.63,111046910,25.2,4.803,2.661,7599.188,71.23,0.718
Asia,Philippines,2021,11,760739.422,48.387,0.0,0.0,227.66,111046910,25.2,4.803,2.661,7599.188,71.23,0.718
Asia,Philippines,2021,12,792007.783,26.646,0.0,0.0,577.07,111046910,25.2,4.803,2.661,7599.188,71.23,0.718
Asia,Philippines,2022,1,891326.062,22.5,0.0,0.0,839.89,111046910,25.2,4.803,2.661,7599.188,71.23,0.718
Asia,Philippines,2022,2,915959.6410000001,22.04,0.0,0.0,439.49,111046910,25.2,4.803,2.661,7599.188,71.23,0.718
Asia,Philippines,2022,3,396289.748,8.915,0.0,0.0,0.0,111046910,25.2,4.803,2.661,7599.188,71.23,0.718
Asia,Qatar,2020,2,0.341,0.0,0.0,0.0,0.0,2930524,31.9,1.307,0.617,116935.6,80.23,0.848
Asia,Qatar,2020,3,3512.004,0.682,0.0,0.0,0.0,2930524,31.9,1.307,0.617,116935.6,80.23,0.848
Asia,Qatar,2020,4,53517.734,2.728,0.0,0.0,0.0,2930524,31.9,1.307,0.617,116935.6,80.23,0.848
Asia,Qatar,2020,5,342837.321,9.551,0.0,0.0,0.0,2930524,31.9,1.307,0.617,116935.6,80.23,0.848
Asia,Qatar,2020,6,816891.79,25.592,0.0,0.0,0.0,2930524,31.9,1.307,0.617,116935.6,80.23,0.848
Asia,Qatar,2020,7,1110058.475,20.811,0.0,0.0,0.0,2930524,31.9,1.307,0.617,116935.6,80.23,0.848
Asia,Qatar,2020,8,1216238.46,7.845000000000001,0.0,0.0,0.0,2930524,31.9,1.307,0.617,116935.6,80.23,0.848
Asia,Qatar,2020,9,1252564.387,5.797000000000001,0.0,0.0,0.0,2930524,31.9,1.307,0.617,116935.6,80.23,0.848
Asia,Qatar,2020,10,1366113.0219999999,6.139,0.0,0.0,0.0,2930524,31.9,1.307,0.617,116935.6,80.23,0.848
Asia,Qatar,2020,11,1390650.271,1.705,0.0,0.0,0.0,2930524,31.9,1.307,0.617,116935.6,80.23,0.848
Asia,Qatar,2020,12,1495964.548,2.728,0.0,0.0,0.0,2930524,31.9,1.307,0.617,116935.6,80.23,0.848
Asia,Qatar,2021,1,1558139.089,1.0230000000000001,0.0,0.0,0.0,2930524,31.9,1.307,0.617,116935.6,80.23,0.848
Asia,Qatar,2021,2,1505292.2280000001,3.41,0.0,0.0,0.0,2930524,31.9,1.307,0.617,116935.6,80.23,0.848
Asia,Qatar,2021,3,1813782.11,11.256,0.0,0.0,0.0,2930524,31.9,1.307,0.617,116935.6,80.23,0.848
Asia,Qatar,2021,4,1984846.395,56.983,0.0,0.0,38.269999999999996,2930524,31.9,1.307,0.617,116935.6,80.23,0.848
Asia,Qatar,2021,5,2252308.459,33.438,0.0,0.0,854.59,2930524,31.9,1.307,0.617,116935.6,80.23,0.848
Asia,Qatar,2021,6,2252746.266,11.597000000000001,0.0,0.0,1264.54,2930524,31.9,1.307,0.617,116935.6,80.23,0.848
Asia,Qatar,2021,7,2370417.715,3.7510000000000003,0.0,0.0,1630.73,2930524,31.9,1.307,0.617,116935.6,80.23,0.848
Asia,Qatar,2021,8,2427794.483,0.341,0.0,0.0,1684.41,2930524,31.9,1.307,0.617,116935.6,80.23,0.848
Asia,Qatar,2021,9,2405690.586,1.364,0.0,0.0,522.26,2930524,31.9,1.307,0.617,116935.6,80.23,0.848
Asia,Qatar,2021,10,2516776.182,1.364,0.0,0.0,0.0,2930524,31.9,1.307,0.617,116935.6,80.23,0.848
Asia,Qatar,2021,11,2470605.942,0.341,0.0,0.0,0.0,2930524,31.9,1.307,0.617,116935.6,80.23,0.848
Asia,Qatar,2021,12,2604994.191,2.387,0.0,0.0,0.0,2930524,31.9,1.307,0.617,116935.6,80.23,0.848
Asia,Qatar,2022,1,3140117.261,9.209,0.0,0.0,0.0,2930524,31.9,1.307,0.617,116935.6,80.23,0.848
Asia,Qatar,2022,2,3350062.653,8.526,0.0,0.0,0.0,2930524,31.9,1.307,0.617,116935.6,80.23,0.848
Asia,Qatar,2022,3,1467098.034,1.705,0.0,0.0,0.0,2930524,31.9,1.307,0.617,116935.6,80.23,0.848
Asia,Saudi Arabia,2020,3,347.075,0.28200000000000003,0.0,0.0,0.0,35340680,31.9,3.295,1.845,49045.411,75.13,0.854
Asia,Saudi Arabia,2020,4,7416.27,4.297,0.0,0.0,0.0,35340680,31.9,3.295,1.845,49045.411,75.13,0.854
Asia,Saudi Arabia,2020,5,46978.721,9.652,0.0,0.0,0.0,35340680,31.9,3.295,1.845,49045.411,75.13,0.854
Asia,Saudi Arabia,2020,6,114983.36,32.43,0.0,0.0,0.0,35340680,31.9,3.295,1.845,49045.411,75.13,0.854
Asia,Saudi Arabia,2020,7,211039.912,34.437,0.0,0.0,0.0,35340680,31.9,3.295,1.845,49045.411,75.13,0.854
Asia,Saudi Arabia,2020,8,261253.012,29.171,0.0,0.0,0.0,35340680,31.9,3.295,1.845,49045.411,75.13,0.854
Asia,Saudi Arabia,2020,9,277284.108,24.646,0.0,0.0,0.0,35340680,31.9,3.295,1.845,49045.411,75.13,0.854
Asia,Saudi Arabia,2020,10,299383.15,17.939,0.0,0.0,0.0,35340680,31.9,3.295,1.845,49045.411,75.13,0.854
Asia,Saudi Arabia,2020,11,299697.458,13.979000000000001,0.0,0.0,0.0,35340680,31.9,3.295,1.845,49045.411,75.13,0.854
Asia,Saudi Arabia,2020,12,316090.154,9.253,0.0,0.0,0.0,35340680,31.9,3.295,1.845,49045.411,75.13,0.854
Asia,Saudi Arabia,2021,1,320190.613,4.3,0.0,0.0,0.0,35340680,31.9,3.295,1.845,49045.411,75.13,0.854
Asia,Saudi Arabia,2021,2,295400.684,3.3609999999999998,0.0,0.0,0.0,35340680,31.9,3.295,1.845,49045.411,75.13,0.854
Asia,Saudi Arabia,2021,3,336258.417,4.949,0.0,0.0,0.0,35340680,31.9,3.295,1.845,49045.411,75.13,0.854
Asia,Saudi Arabia,2021,4,342178.56,8.15,0.0,0.0,0.0,35340680,31.9,3.295,1.845,49045.411,75.13,0.854
Asia,Saudi Arabia,2021,5,380508.384,11.46,0.0,0.0,0.0,35340680,31.9,3.295,1.845,49045.411,75.13,0.854
Asia,Saudi Arabia,2021,6,398189.225,12.929,0.0,0.0,17.27,35340680,31.9,3.295,1.845,49045.411,75.13,0.854
Asia,Saudi Arabia,2021,7,444935.64,11.828,0.0,0.0,355.33,35340680,31.9,3.295,1.845,49045.411,75.13,0.854
Asia,Saudi Arabia,2021,8,470692.137,7.781,0.0,0.0,1011.79,35340680,31.9,3.295,1.845,49045.411,75.13,0.854
Asia,Saudi Arabia,2021,9,463390.428,5.771,0.0,0.0,1454.95,35340680,31.9,3.295,1.845,49045.411,75.13,0.854
Asia,Saudi Arabia,2021,10,480579.579,2.212,0.0,0.0,1791.12,35340680,31.9,3.295,1.845,49045.411,75.13,0.854
Asia,Saudi Arabia,2021,11,466253.026,1.187,0.0,0.0,1748.04,35340680,31.9,3.295,1.845,49045.411,75.13,0.854
Asia,Saudi Arabia,2021,12,483578.812,1.158,0.0,0.0,1942.06,35340680,31.9,3.295,1.845,49045.411,75.13,0.854
Asia,Saudi Arabia,2022,1,541466.123,1.7910000000000001,0.0,0.0,1924.33,35340680,31.9,3.295,1.845,49045.411,75.13,0.854
Asia,Saudi Arabia,2022,2,575609.751,1.643,0.0,0.0,1012.2,35340680,31.9,3.295,1.845,49045.411,75.13,0.854
Asia,Saudi Arabia,2022,3,253778.762,0.538,0.0,0.0,0.0,35340680,31.9,3.295,1.845,49045.411,75.13,0.854
Asia,Singapore,2020,1,9.719000000000001,0.0,0.0,0.0,0.0,5453600,42.4,12.922,7.049,85535.383,83.62,0.938
Asia,Singapore,2020,2,329.139,0.0,0.0,0.0,0.0,5453600,42.4,12.922,7.049,85535.383,83.62,0.938
Asia,Singapore,2020,3,2067.624,0.55,17.603,0.0,0.0,5453600,42.4,12.922,7.049,85535.383,83.62,0.938
Asia,Singapore,2020,4,34646.655,2.197,138.80599999999998,2900.8360000000002,0.0,5453600,42.4,12.922,7.049,85535.383,83.62,0.938
Asia,Singapore,2020,5,151251.469,1.4649999999999999,88.017,5731.811,0.0,5453600,42.4,12.922,7.049,85535.383,83.62,0.938
Asia,Singapore,2020,6,221915.617,0.5489999999999999,13.199,1304.644,0.0,5453600,42.4,12.922,7.049,85535.383,83.62,0.938
Asia,Singapore,2020,7,269920.235,0.183,2.931,1016.578,0.0,5453600,42.4,12.922,7.049,85535.383,83.62,0.938
Asia,Singapore,2020,8,315298.333,0.0,0.5489999999999999,530.843,0.0,5453600,42.4,12.922,7.049,85535.383,83.62,0.938
Asia,Singapore,2020,9,315689.271,0.0,0.0,242.776,0.0,5453600,42.4,12.922,7.049,85535.383,83.62,0.938
Asia,Singapore,2020,10,329129.016,0.183,1.0979999999999999,235.259,0.0,5453600,42.4,12.922,7.049,85535.383,83.62,0.938
Asia,Singapore,2020,11,319702.58,0.183,1.647,200.603,0.0,5453600,42.4,12.922,7.049,85535.383,83.62,0.938
Asia,Singapore,2020,12,331855.288,0.0,0.183,182.813,0.0,5453600,42.4,12.922,7.049,85535.383,83.62,0.938
Asia,Singapore,2021,1,335807.906,0.0,2.928,294.669,0.06,5453600,42.4,12.922,7.049,85535.383,83.62,0.938
Asia,Singapore,2021,2,306933.22,0.0,4.3919999999999995,147.06,44.27,5453600,42.4,12.922,7.049,85535.383,83.62,0.938
Asia,Singapore,2021,3,341855.839,0.183,3.294,127.253,154.04,5453600,42.4,12.922,7.049,85535.383,83.62,0.938
Asia,Singapore,2021,4,334264.706,0.0,5.495,362.879,428.84,5453600,42.4,12.922,7.049,85535.383,83.62,0.938
Asia,Singapore,2021,5,350126.889,0.5489999999999999,14.67,1055.634,801.72,5453600,42.4,12.922,7.049,85535.383,83.62,0.938
Asia,Singapore,2021,6,342921.923,0.5489999999999999,11.549,867.317,1085.62,5453600,42.4,12.922,7.049,85535.383,83.62,0.938
Asia,Singapore,2021,7,360003.301,0.183,12.286,1539.532,1491.64,5453600,42.4,12.922,7.049,85535.383,83.62,0.938
Asia,Singapore,2021,8,376536.965,3.2969999999999997,41.262,2541.441,2244.57,5453600,42.4,12.922,7.049,85535.383,83.62,0.938
Asia,Singapore,2021,9,423575.254,7.3340000000000005,81.231,4788.213,2389.93,5453600,42.4,12.922,7.049,85535.383,83.62,0.938
Asia,Singapore,2021,10,832428.671,57.208,292.833,8806.293,2530.2,5453600,42.4,12.922,7.049,85535.383,83.62,0.938
Asia,Singapore,2021,11,1308975.905,57.025,358.477,7792.1,2492.39,5453600,42.4,12.922,7.049,85535.383,83.62,0.938
Asia,Singapore,2021,12,1558317.074,20.166,182.633,3077.785,2622.7000000000003,5453600,42.4,12.922,7.049,85535.383,83.62,0.938
Asia,Singapore,2022,1,1716714.097,4.947,58.677,1805.228,2664.31,5453600,42.4,12.922,7.049,85535.383,83.62,0.938
Asia,Singapore,2022,2,2636544.481,30.069,92.784,6622.782,2484.35,5453600,42.4,12.922,7.049,85535.383,83.62,0.938
Asia,Singapore,2022,3,1849188.795,22.004,62.343,3330.4610000000002,632.18,5453600,42.4,12.922,7.049,85535.383,83.62,0.938
Asia,South Korea,2020,1,0.7,0.0,0.0,0.0,0.0,51305184,43.4,13.914,8.622,35938.374,83.03,0.916
Asia,South Korea,2020,2,236.388,0.31,0.0,0.0,0.0,51305184,43.4,13.914,8.622,35938.374,83.03,0.916
Asia,South Korea,2020,3,4773.747,2.84,5.944,0.0,0.0,51305184,43.4,13.914,8.622,35938.374,83.03,0.916
Asia,South Korea,2020,4,6148.134,1.669,36.06,0.0,0.0,51305184,43.4,13.914,8.622,35938.374,83.03,0.916
Asia,South Korea,2020,5,6684.685,0.444,11.614,0.0,0.0,51305184,43.4,13.914,8.622,35938.374,83.03,0.916
Asia,South Korea,2020,6,7129.979,0.21,13.957,0.0,0.0,51305184,43.4,13.914,8.622,35938.374,83.03,0.916
Asia,South Korea,2020,7,8252.988,0.364,12.883,0.0,0.0,51305184,43.4,13.914,8.622,35938.374,83.03,0.916
Asia,South Korea,2020,8,9851.813,0.443,15.219,0.0,0.0,51305184,43.4,13.914,8.622,35938.374,83.03,0.916
Asia,South Korea,2020,9,13120.895,1.7670000000000001,84.673,0.0,0.0,51305184,43.4,13.914,8.622,35938.374,83.03,0.916
Asia,South Korea,2020,10,15211.619,0.986,47.853,0.0,0.0,51305184,43.4,13.914,8.622,35938.374,83.03,0.916
Asia,South Korea,2020,11,17320.236,1.163,37.658,0.0,0.0,51305184,43.4,13.914,8.622,35938.374,83.03,0.916
Asia,South Korea,2020,12,28520.529,7.617,131.197,0.0,0.0,51305184,43.4,13.914,8.622,35938.374,83.03,0.916
Asia,South Korea,2021,1,43284.868,9.896,203.06,0.0,0.0,51305184,43.4,13.914,8.622,35938.374,83.03,0.916
Asia,South Korea,2021,2,46078.327,3.503,93.307,0.0,0.06,51305184,43.4,13.914,8.622,35938.374,83.03,0.916
Asia,South Korea,2021,3,58534.843,2.527,69.235,0.0,1.17,51305184,43.4,13.914,8.622,35938.374,83.03,0.916
Asia,South Korea,2021,4,66175.461,1.865,68.323,0.0,7.11,51305184,43.4,13.914,8.622,35938.374,83.03,0.916
Asia,South Korea,2021,5,79855.187,2.566,95.316,0.0,73.89,51305184,43.4,13.914,8.622,35938.374,83.03,0.916
Asia,South Korea,2021,6,87416.254,1.122,87.262,0.0,209.92,51305184,43.4,13.914,8.622,35938.374,83.03,0.916
Asia,South Korea,2021,7,107098.751,1.494,117.475,0.0,388.71,51305184,43.4,13.914,8.622,35938.374,83.03,0.916
Asia,South Korea,2021,8,137230.967,3.773,230.212,0.0,646.31,51305184,43.4,13.914,8.622,35938.374,83.03,0.916
Asia,South Korea,2021,9,164933.586,3.9890000000000003,201.696,0.0,1239.09,51305184,43.4,13.914,8.622,35938.374,83.03,0.916
Asia,South Korea,2021,10,206340.515,7.03,210.99099999999999,0.0,1994.74,51305184,43.4,13.914,8.622,35938.374,83.03,0.916
Asia,South Korea,2021,11,236894.09,15.615,288.645,0.0,2352.27,51305184,43.4,13.914,8.622,35938.374,83.03,0.916
Asia,South Korea,2021,12,331567.978,38.321,569.181,0.0,2536.72,51305184,43.4,13.914,8.622,35938.374,83.03,0.916
Asia,South Korea,2022,1,431483.376,22.357,379.045,0.0,2627.6,51305184,43.4,13.914,8.622,35938.374,83.03,0.916
Asia,South Korea,2022,2,947677.999,27.247,211.364,0.0,2414.93,51305184,43.4,13.914,8.622,35938.374,83.03,0.916
Asia,South Korea,2022,3,1143845.58,43.366,217.853,0.0,1038.53,51305184,43.4,13.914,8.622,35938.374,83.03,0.916
Asia,Sri Lanka,2020,1,0.235,0.0,0.0,0.0,0.0,21497306,34.1,10.069,5.331,11669.077,76.98,0.782
Asia,Sri Lanka,2020,2,1.363,0.0,0.0,0.0,0.0,21497306,34.1,10.069,5.331,11669.077,76.98,0.782
Asia,Sri Lanka,2020,3,68.431,0.094,0.0,0.0,0.0,21497306,34.1,10.069,5.331,11669.077,76.98,0.782
Asia,Sri Lanka,2020,4,421.771,0.235,0.0,0.0,0.0,21497306,34.1,10.069,5.331,11669.077,76.98,0.782
Asia,Sri Lanka,2020,5,1487.909,0.14100000000000001,0.0,0.0,0.0,21497306,34.1,10.069,5.331,11669.077,76.98,0.782
Asia,Sri Lanka,2020,6,2656.193,0.047,0.0,0.0,0.0,21497306,34.1,10.069,5.331,11669.077,76.98,0.782
Asia,Sri Lanka,2020,7,3649.529,0.0,0.0,0.0,0.0,21497306,34.1,10.069,5.331,11669.077,76.98,0.782
Asia,Sri Lanka,2020,8,4190.898,0.047,0.0,0.0,0.0,21497306,34.1,10.069,5.331,11669.077,76.98,0.782
Asia,Sri Lanka,2020,9,4521.359,0.047,0.0,0.0,0.0,21497306,34.1,10.069,5.331,11669.077,76.98,0.782
Asia,Sri Lanka,2020,10,8580.515,0.328,0.0,0.0,0.0,21497306,34.1,10.069,5.331,11669.077,76.98,0.782
Asia,Sri Lanka,2020,11,24165.539,4.566,0.0,0.0,0.0,21497306,34.1,10.069,5.331,11669.077,76.98,0.782
Asia,Sri Lanka,2020,12,49528.204,4.007000000000001,0.0,0.0,0.0,21497306,34.1,10.069,5.331,11669.077,76.98,0.782
Asia,Sri Lanka,2021,1,76320.4,5.214,0.0,0.0,0.0,21497306,34.1,10.069,5.331,11669.077,76.98,0.782
Asia,Sri Lanka,2021,2,97824.864,6.889,0.0,0.0,0.0,21497306,34.1,10.069,5.331,11669.077,76.98,0.782
Asia,Sri Lanka,2021,3,127518.537,4.845000000000001,0.0,0.0,0.0,21497306,34.1,10.069,5.331,11669.077,76.98,0.782
Asia,Sri Lanka,2021,4,135973.457,5.119,0.0,0.0,0.15,21497306,34.1,10.069,5.331,11669.077,76.98,0.782
Asia,Sri Lanka,2021,5,209501.693,35.494,0.0,0.0,34.02,21497306,34.1,10.069,5.331,11669.077,76.98,0.782
Asia,Sri Lanka,2021,6,317887.878,76.1,0.0,0.0,67.03,21497306,34.1,10.069,5.331,11669.077,76.98,0.782
Asia,Sri Lanka,2021,7,407847.059,63.217,0.0,0.0,221.25,21497306,34.1,10.069,5.331,11669.077,76.98,0.782
Asia,Sri Lanka,2021,8,528031.467,220.91,0.0,0.0,461.56,21497306,34.1,10.069,5.331,11669.077,76.98,0.782
Asia,Sri Lanka,2021,9,684432.83,173.09199999999998,0.0,0.0,1464.42,21497306,34.1,10.069,5.331,11669.077,76.98,0.782
Asia,Sri Lanka,2021,10,764826.485,38.933,0.0,0.0,1635.16,21497306,34.1,10.069,5.331,11669.077,76.98,0.782
Asia,Sri Lanka,2021,11,770865.985,28.049,0.0,0.0,1651.07,21497306,34.1,10.069,5.331,11669.077,76.98,0.782
Asia,Sri Lanka,2021,12,831308.024,29.442,0.0,0.0,1861.64,21497306,34.1,10.069,5.331,11669.077,76.98,0.782
Asia,Sri Lanka,2022,1,861427.705,21.490000000000002,0.0,0.0,1871.55,21497306,34.1,10.069,5.331,11669.077,76.98,0.782
Asia,Sri Lanka,2022,2,820240.546,36.33,0.0,0.0,1634.07,21497306,34.1,10.069,5.331,11669.077,76.98,0.782
Asia,Sri Lanka,2022,3,363581.279,7.814,0.0,0.0,727.21,21497306,34.1,10.069,5.331,11669.077,76.98,0.782
Asia,Syria,2020,3,2.8470000000000004,0.11,0.0,0.0,0.0,18275704,21.7,0.0,2.577,0.0,72.7,0.567
Asia,Syria,2020,4,50.396,0.055,0.0,0.0,0.0,18275704,21.7,0.0,2.577,0.0,72.7,0.567
Asia,Syria,2020,5,113.983,0.11,0.0,0.0,0.0,18275704,21.7,0.0,2.577,0.0,72.7,0.567
Asia,Syria,2020,6,303.464,0.22,0.0,0.0,0.0,18275704,21.7,0.0,2.577,0.0,72.7,0.567
Asia,Syria,2020,7,834.441,1.859,0.0,0.0,0.0,18275704,21.7,0.0,2.577,0.0,72.7,0.567
Asia,Syria,2020,8,2900.41,3.773,0.0,0.0,0.0,18275704,21.7,0.0,2.577,0.0,72.7,0.567
Asia,Syria,2020,9,5899.4169999999995,4.8100000000000005,0.0,0.0,0.0,18275704,21.7,0.0,2.577,0.0,72.7,0.567
Asia,Syria,2020,10,8436.938,4.812,0.0,0.0,0.0,18275704,21.7,0.0,2.577,0.0,72.7,0.567
Asia,Syria,2020,11,11109.941,7.063,0.0,0.0,0.0,18275704,21.7,0.0,2.577,0.0,72.7,0.567
Asia,Syria,2020,12,16363.309000000001,16.088,0.0,0.0,0.0,18275704,21.7,0.0,2.577,0.0,72.7,0.567
Asia,Syria,2021,1,21864.33,11.491,0.0,0.0,0.0,18275704,21.7,0.0,2.577,0.0,72.7,0.567
Asia,Syria,2021,2,22767.879,5.8,0.0,0.0,0.0,18275704,21.7,0.0,2.577,0.0,72.7,0.567
Asia,Syria,2021,3,28769.233,13.027000000000001,0.0,0.0,0.0,18275704,21.7,0.0,2.577,0.0,72.7,0.567
Asia,Syria,2021,4,34233.428,17.89,0.0,0.0,0.0,18275704,21.7,0.0,2.577,0.0,72.7,0.567
Asia,Syria,2021,5,40255.083,9.741,0.0,0.0,0.0,18275704,21.7,0.0,2.577,0.0,72.7,0.567
Asia,Syria,2021,6,40992.838,5.798,0.0,0.0,0.03,18275704,21.7,0.0,2.577,0.0,72.7,0.567
Asia,Syria,2021,7,43767.892,2.079,0.0,0.0,0.05,18275704,21.7,0.0,2.577,0.0,72.7,0.567
Asia,Syria,2021,8,45161.102,5.416,0.0,0.0,1.1,18275704,21.7,0.0,2.577,0.0,72.7,0.567
Asia,Syria,2021,9,50025.981,12.805,0.0,0.0,3.12,18275704,21.7,0.0,2.577,0.0,72.7,0.567
Asia,Syria,2021,10,65982.738,17.016000000000002,0.0,0.0,7.25,18275704,21.7,0.0,2.577,0.0,72.7,0.567
Asia,Syria,2021,11,75832.427,10.453,0.0,0.0,8.05,18275704,21.7,0.0,2.577,0.0,72.7,0.567
Asia,Syria,2021,12,83868.014,8.104000000000001,0.0,0.0,12.7,18275704,21.7,0.0,2.577,0.0,72.7,0.567
Asia,Syria,2022,1,86107.711,5.03,0.0,0.0,9.93,18275704,21.7,0.0,2.577,0.0,72.7,0.567
Asia,Syria,2022,2,81159.063,4.702,0.0,0.0,19.5,18275704,21.7,0.0,2.577,0.0,72.7,0.567
Asia,Syria,2022,3,36134.913,2.133,0.0,0.0,6.94,18275704,21.7,0.0,2.577,0.0,72.7,0.567
Asia,Taiwan,2020,1,2.18,0.0,0.0,0.0,0.0,23855008,42.2,0.0,8.353,0.0,80.46,0.0
Asia,Taiwan,2020,2,25.825,0.042,0.0,0.0,0.0,23855008,42.2,0.0,8.353,0.0,80.46,0.0
Asia,Taiwan,2020,3,162.521,0.168,0.0,0.0,0.0,23855008,42.2,0.0,8.353,0.0,80.46,0.0
Asia,Taiwan,2020,4,498.34700000000004,0.042,0.0,0.0,0.0,23855008,42.2,0.0,8.353,0.0,80.46,0.0
Asia,Taiwan,2020,5,571.1659999999999,0.042,0.0,0.0,0.0,23855008,42.2,0.0,8.353,0.0,80.46,0.0
Asia,Taiwan,2020,6,559.2560000000001,0.0,0.0,0.0,0.0,23855008,42.2,0.0,8.353,0.0,80.46,0.0
Asia,Taiwan,2020,7,589.48,0.0,0.0,0.0,0.0,23855008,42.2,0.0,8.353,0.0,80.46,0.0
Asia,Taiwan,2020,8,626.87,0.0,0.0,0.0,0.0,23855008,42.2,0.0,8.353,0.0,80.46,0.0
Asia,Taiwan,2020,9,630.39,0.0,0.0,0.0,0.0,23855008,42.2,0.0,8.353,0.0,80.46,0.0
Asia,Taiwan,2020,10,695.581,0.0,0.0,0.0,0.0,23855008,42.2,0.0,8.353,0.0,80.46,0.0
Asia,Taiwan,2020,11,756.154,0.0,0.0,0.0,0.0,23855008,42.2,0.0,8.353,0.0,80.46,0.0
Asia,Taiwan,2020,12,969.105,0.0,0.0,0.0,0.0,23855008,42.2,0.0,8.353,0.0,80.46,0.0
Asia,Taiwan,2021,1,1110.961,0.042,0.0,0.0,0.0,23855008,42.2,0.0,8.353,0.0,80.46,0.0
Asia,Taiwan,2021,2,1098.222,0.042,0.0,0.0,0.0,23855008,42.2,0.0,8.353,0.0,80.46,0.0
Asia,Taiwan,2021,3,1288.41,0.042,0.0,0.0,0.0,23855008,42.2,0.0,8.353,0.0,80.46,0.0
Asia,Taiwan,2021,4,1349.402,0.084,0.0,0.0,0.0,23855008,42.2,0.0,8.353,0.0,80.46,0.0
Asia,Taiwan,2021,5,4014.376,4.696,0.0,0.0,0.0,23855008,42.2,0.0,8.353,0.0,80.46,0.0
Asia,Taiwan,2021,6,16190.937,21.966,0.0,0.0,1.42,23855008,42.2,0.0,8.353,0.0,80.46,0.0
Asia,Taiwan,2021,7,19936.95,5.832,0.0,0.0,16.13,23855008,42.2,0.0,8.353,0.0,80.46,0.0
Asia,Taiwan,2021,8,20607.749,2.015,0.0,0.0,74.86,23855008,42.2,0.0,8.353,0.0,80.46,0.0
Asia,Taiwan,2021,9,20259.813,0.29400000000000004,0.0,0.0,148.72,23855008,42.2,0.0,8.353,0.0,80.46,0.0
Asia,Taiwan,2021,10,21216.218,0.21000000000000002,0.0,0.0,552.61,23855008,42.2,0.0,8.353,0.0,80.46,0.0
Asia,Taiwan,2021,11,20747.717,0.042,0.0,0.0,1080.6,23855008,42.2,0.0,8.353,0.0,80.46,0.0
Asia,Taiwan,2021,12,21814.623,0.084,0.0,0.0,1644.72,23855008,42.2,0.0,8.353,0.0,80.46,0.0
Asia,Taiwan,2022,1,23189.68,0.042,0.0,0.0,1415.05,23855008,42.2,0.0,8.353,0.0,80.46,0.0
Asia,Taiwan,2022,2,23072.428,0.084,0.0,0.0,1411.54,23855008,42.2,0.0,8.353,0.0,80.46,0.0
Asia,Taiwan,2022,3,10495.952,0.0,0.0,0.0,755.49,23855008,42.2,0.0,8.353,0.0,80.46,0.0
Asia,Tajikistan,2020,5,4889.625,4.822,0.0,0.0,0.0,9749625,23.3,3.466,2.155,2896.913,71.1,0.668
Asia,Tajikistan,2020,6,15418.646,0.515,0.0,0.0,0.0,9749625,23.3,3.466,2.155,2896.913,71.1,0.668
Asia,Tajikistan,2020,7,21234.968,0.824,0.0,0.0,0.0,9749625,23.3,3.466,2.155,2896.913,71.1,0.668
Asia,Tajikistan,2020,8,25458.109,0.824,0.0,0.0,0.0,9749625,23.3,3.466,2.155,2896.913,71.1,0.668
Asia,Tajikistan,2020,9,28096.466,0.721,0.0,0.0,0.0,9749625,23.3,3.466,2.155,2896.913,71.1,0.668
Asia,Tajikistan,2020,10,32990.501,0.721,0.0,0.0,0.0,9749625,23.3,3.466,2.155,2896.913,71.1,0.668
Asia,Tajikistan,2020,11,35669.782,0.412,0.0,0.0,0.0,9749625,23.3,3.466,2.155,2896.913,71.1,0.668
Asia,Tajikistan,2020,12,41272.358,0.411,0.0,0.0,0.0,9749625,23.3,3.466,2.155,2896.913,71.1,0.668
Asia,Tajikistan,2021,1,43576.645,0.103,0.0,0.0,0.0,9749625,23.3,3.466,2.155,2896.913,71.1,0.668
Asia,Tajikistan,2021,2,39385.304,0.0,0.0,0.0,0.0,9749625,23.3,3.466,2.155,2896.913,71.1,0.668
Asia,Tajikistan,2021,3,43605.157999999996,0.0,0.0,0.0,0.0,9749625,23.3,3.466,2.155,2896.913,71.1,0.668
Asia,Tajikistan,2021,4,42198.54,0.0,0.0,0.0,0.0,9749625,23.3,3.466,2.155,2896.913,71.1,0.668
Asia,Tajikistan,2021,5,43605.157999999996,0.0,0.0,0.0,0.13,9749625,23.3,3.466,2.155,2896.913,71.1,0.668
Asia,Tajikistan,2021,6,42300.804,0.0,0.0,0.0,0.62,9749625,23.3,3.466,2.155,2896.913,71.1,0.668
Asia,Tajikistan,2021,7,46231.214,3.1849999999999996,0.0,0.0,2.54,9749625,23.3,3.466,2.155,2896.913,71.1,0.668
Asia,Tajikistan,2021,8,52471.453,0.309,0.0,0.0,18.16,9749625,23.3,3.466,2.155,2896.913,71.1,0.668
Asia,Tajikistan,2021,9,53660.327,0.0,0.0,0.0,83.31,9749625,23.3,3.466,2.155,2896.913,71.1,0.668
Asia,Tajikistan,2021,10,55594.35,0.0,0.0,0.0,82.65,9749625,23.3,3.466,2.155,2896.913,71.1,0.668
